Facility Name,City,County,State,ZIP,Latitude,Longitude,Industry Sector,Carcinogen,Stack Air,Water,Underground,On-Site Release Total
PHILLIPS 66 PONCA CITY SITE,PONCA CITY,KAY,OK,746017501,36.6821,-97.0895,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
HARRIS PAINTS CORP.,BAYAMON,BAYAMON MUNICIPIO,PR,959,18.392783,-66.164396,Chemicals,NO,132.0,0.0,0.0,813.0
HERITAGE-CRYSTAL CLEAN LLC - RE-REFINERY,INDIANAPOLIS,MARION,IN,46222,39.781162,-86.225313,Petroleum,YES,0.0,0.0,0.0,0.0
CHRYSO INC,CHARLESTOWN,CLARK,IN,47111,38.424996,-85.666053,Chemicals,NO,0.0,0.0,0.0,0.0
MID AMERICA AGRI PRODUCTS WHEATLAND LLC,MADRID,PERKINS,NE,69150,40.85401,-101.54,Chemicals,NO,1591.0,0.0,0.0,1593.0
ASCENT CHEMICALS,FOUNTAIN INN,LAURENS,SC,29644,34.669669,-82.194937,Chemicals,NO,0.0,0.0,0.0,0.0
DOW CHEMICAL CO FREEPORT FACILITY,FREEPORT,BRAZORIA,TX,775413257,28.980147,-95.342272,Chemicals,YES,0.0,0.0,0.0,22.0
FRIT INDUSTRIES,WALNUT RIDGE,LAWRENCE,AR,72476,36.117346,-90.933714,Chemicals,NO,697.11,0.0,0.0,1344.5
CHEMICAL & METAL INDUSTRIES INC,HUDSON,WELD,CO,80642,40.08956,-104.61213,Chemicals,YES,111.0,0.0,0.0,111.964
SOLENIS LLC,SUFFOLK,SUFFOLK (CITY),VA,23434,36.77736,-76.54321,Chemicals,YES,43.0,0.0,0.0,78.0
KG MINING (BALD MOUNTAIN) INC SOUTH OPERATIONS AREA (SOA),ELY,WHITE PINE,NV,89301,39.624357,-115.767621,Metal Mining,NO,0.1,0.0,0.0,2533.0
DIAMOND VOGEL INC.,MENOMONEE FALLS,WAUKESHA,WI,53051,43.186266,-88.092436,Chemicals,NO,383.0,0.0,0.0,803.0
NAMMO DEFENSE SYSTEMS INC,MESA,MARICOPA,AZ,85215,33.4836,-111.7307,Chemicals,NO,0.0,0.0,0.0,2.9
ALBAUGH INC.,SAINT JOSEPH,BUCHANAN,MO,64504,39.72205,-94.87059,Chemicals,NO,0.0,0.0,0.0,0.0
PBI/GORDON CORP,KANSAS CITY,WYANDOTTE,KS,66118,39.100451,-94.616467,Chemicals,YES,0.0,0.0,0.0,0.0
CYTIVA US LLC,PENSACOLA,ESCAMBIA,FL,32514,30.521601,-87.200404,Plastics and Rubber,NO,185.0,0.0,0.0,190.0
FLEX-N-GATE ROCKFORD,ROCKFORD,BLOUNT,TN,37853,35.862537,-83.935433,Plastics and Rubber,NO,5.0,0.0,0.0,10.0
DELEK RENEWABLES LLC,CROSSETT,ARKANSAS,AR,71635,33.133528,-91.942389,Chemicals,NO,2780.0,0.0,0.0,11864.0
NIPPON PAINT AUTOMOTIVE AMERICAS (NPAA),LANSING,COOK,IL,60438,41.584935,-87.548243,Chemicals,NO,722.0,0.0,0.0,2105.0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,LOS ANGELES,CA,90745,33.815889,-118.243953,Petroleum,NO,24.0,2.0,0.0,26.0
"LYMTAL INTERNATIONAL,INC.",LAKE ORION,OAKLAND,MI,48359,42.71925,-83.24279,Chemicals,NO,0.0,0.0,0.0,0.0
BP PRODUCTS NA WHITING BUSINESS UNIT,WHITING,LAKE,IN,46394,41.663055,-87.479643,Petroleum,NO,1500.0,0.0,0.0,1500.0
CORK INDUSTRIES INC,FOLCROFT,DELAWARE,PA,19032,39.891,-75.27008,Chemicals,NO,0.0,0.0,0.0,0.0
PROCTER & GAMBLE MANUFACTURING CO,BROWNS SUMMIT,GUILFORD,NC,27214,36.17885,-79.73064,Chemicals,NO,86.88,0.0,0.0,86.88
GREENFIELD GLOBAL USA INC.,BROOKFIELD,FAIRFIELD,CT,6804,41.43412,-73.39917,Chemicals,NO,0.83,0.0,0.0,339.01
ERGON ASPHALT & EMULSIONS INC. - MANOR,MANOR,TRAVIS,TX,78653,30.33595,-97.51611,Petroleum,NO,0.0,0.0,0.0,0.0
GUARDIAN ENERGY HANKINSON,HANKINSON,RICHLAND,ND,58041,46.073186,-96.886775,Chemicals,NO,4959.78,0.0,0.0,4959.78
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,CARSON,LOS ANGELES,CA,90745,33.808333,-118.245833,Petroleum,NO,19000.0,0.0,0.0,19000.0
SHERWIN-WILLIAMS CO,CHICAGO,COOK,IL,60628,41.681245,-87.608389,Chemicals,NO,0.0,0.0,0.0,0.0
INEOS USA LLC,ADDYSTON,HAMILTON,OH,45001,39.1347,-84.7122,Chemicals,YES,3390.0,110.0,0.0,3700.0
GRIFFITH ENERGY - WATERTOWN,WATERTOWN,JEFFERSON,NY,13601,43.93565,-75.93515,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
MARATHON PETROLEUM CO - WELLSVILLE OH ASP TERMINAL,WELLSVILLE,COLUMBIANA,OH,43968,40.59444,-80.660591,Petroleum Bulk Terminals,NO,620.0,0.0,0.0,620.0
HF SINCLAIR PARCO REFINING LLC,SINCLAIR,CARBON,WY,82334,41.77899,-107.104,Petroleum,YES,29.0,0.0,0.0,113.1
CHURCH & DWIGHT CO INC,YORK,YORK,PA,17408,39.931153,-76.846831,Chemicals,NO,0.0,0.0,0.0,109.09
LANXESS CORP NEVILLE ISLAND,PITTSBURGH,ALLEGHENY,PA,15225,40.50787,-80.11171,Chemicals,NO,0.0,0.0,0.0,0.0
Y-TEX CORP,CODY,PARK,WY,82414,44.533334,-109.044423,Plastics and Rubber,YES,0.0,0.0,0.0,0.0
POET RESEARCH CENTER INC.,SCOTLAND,BON HOMME,SD,57059,43.1468,-97.7264,Chemicals,NO,0.0,0.0,0.0,0.0
LITCHFIELD MIX PLANT,CLAYVILLE,HERKIMER,NY,13322,42.979111,-75.19225,Petroleum,NO,0.006,0.0,0.0,0.007
SENSIENT COLORS LLC,SAINT LOUIS,ST LOUIS (CITY),MO,63106,38.65084,-90.21637,Chemicals,NO,2.3,0.0,0.0,2.309
TNEMEC CO INC,NORTH KANSAS CITY,CLAY,MO,64116,39.14474,-94.58213,Chemicals,YES,0.0,0.0,0.0,0.0
BAKER PETROLITE BAYPORT FACILI TY,PASADENA,HARRIS,TX,77507,29.647681,-95.063794,Chemicals,NO,0.079,0.0,0.0,0.079
HK RESEARCH CORP,HICKORY,CATAWBA,NC,28601,35.74538,-81.36026,Plastics and Rubber,YES,72.0,0.0,0.0,7726.0
NOVASTAR LP,MIDLAND,MIDLAND,TX,79706,32.014118,-102.050197,Chemicals,NO,0.23,0.0,0.0,3.23
GATES CORP,COLUMBIA,BOONE,MO,65201,38.922086,-92.291579,Plastics and Rubber,YES,7.0,0.0,0.0,7.0
EXXONMOBIL OIL CORP CHEMICAL PLANT (PART),BEAUMONT,JEFFERSON,TX,77701,30.069957,-94.062144,Chemicals,YES,6800.0,0.0,0.0,10000.0
COFFEYVILLE RESOURCES REFINING & MARKETING,COFFEYVILLE,MONTGOMERY,KS,67337,37.047556,-95.606106,Petroleum,NO,0.0,0.0,0.0,5562.0
DOW VICTORIA SITE,VICTORIA,VICTORIA,TX,77905,28.678574,-96.951973,Chemicals,NO,36.0,0.0,0.0,99.0
MARYSVILLE ETHANOL LLC,MARYSVILLE,ST. CLAIR,MI,48040,42.88335,-82.491547,Chemicals,NO,0.0,0.0,0.0,0.0
ENGINEERED POLYMER SOLUTIONS,WOODBURN,MARION,OR,97071,45.155578,-122.838124,Chemicals,YES,11555.0,0.0,0.0,11555.0
CHROMASCAPE,GOOSE CREEK,BERKELEY,SC,29445,32.983095,-79.932757,Chemicals,NO,5.0,0.0,0.0,10.0
NORMAN FOX & CO,VERNON,LOS ANGELES,CA,90058,33.99229,-118.21287,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
SHINTECH PLAQUEMINE PLANT,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.2594,-91.1737,Chemicals,NO,0.0,0.0,0.0,0.0
HAVILAND PRODUCTS CO,KALAMAZOO,KALAMAZOO,MI,49004,42.31864,-85.58389,Chemical Wholesalers,NO,41.0,0.0,0.0,42.0
ADVANCED POLYMER TECHNOLOGY,EVANS CITY,BUTLER,PA,16033,40.80745,-80.08235,Chemicals,NO,0.0,0.0,0.0,0.0
CHEMOURS CHAMBERS WORKS,DEEPWATER,SALEM,NJ,8023,39.682362,-75.491379,Chemicals,NO,0.05,0.0,0.0,0.63
3M CHEMICAL OPERATIONS' CORDOVA FACILITY,CORDOVA,ROCK ISLAND,IL,61242,41.755,-90.284167,Chemicals,NO,90.0,41.0,0.0,178.0
DIVERSEY INC.,WATERTOWN,JEFFERSON,WI,53094,43.18361,-88.72163,Chemicals,NO,0.0,0.0,0.0,0.0
EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.495769,-91.173111,Chemicals,YES,4.9,3797.8,0.0,3803.5
WESTLAKE CHEMICALS & VINYLS LLC,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.262255,-91.185837,Chemicals,YES,0.0,0.0,0.0,0.0
VRC TECHNOLOGIES,BROWNWOOD,BROWN,TX,76801,31.681361,-98.978817,Chemicals,NO,0.0,0.0,0.0,1175.0
TCC MATERIALS - KANSAS CITY,KANSAS CITY,WYANDOTTE,KS,66111,39.08572,-94.73227,Chemicals,YES,0.002,0.0,0.0,0.002
TARGA LOUISIANA FIELD SERVICES - GILLIS GAS PLANT,LAKE CHARLES,CALCASIEU PARISH,LA,70615,30.273333,-93.156944,Natural Gas Processing,NO,10.0,0.0,0.0,70.0
CHINO MINES CO MINE CONCENTRATOR-SXEW PLANTS,VANADIUM,GRANT,NM,88023,32.791667,-108.067222,Metal Mining,NO,0.5,0.0,0.0,790072.4
BERRY GLOBAL FILMS LLC,GRIFFIN,SPALDING,GA,30224,33.21886,-84.30627,Plastics and Rubber,NO,0.0,0.0,0.0,0.0
MOBIL OIL MARIANA ISLANDS INC (SAIPAN AVIATION DEPOT),SAIPAN,SAIPAN,MP,96950,15.128358,145.72605,Petroleum Bulk Terminals,YES,3.0,0.0,0.0,7.0
MARQUIS HOT TUBS LLC,INDEPENDENCE,POLK,OR,97351,44.8614,-123.1918,Plastics and Rubber,YES,17271.0,0.0,0.0,17271.0
CHEVRON ORONITE CO LLC - OAK POINT PLANT,BELLE CHASSE,PLAQUEMINES PARISH,LA,70037,29.80825,-90.01,Chemicals,NO,1176.0,90.69,0.0,1266.79
MPLX TERMINALS LLC - LANSING MI TERMINAL,LANSING,CLINTON,MI,48906,42.7831,-84.6489,Petroleum Bulk Terminals,NO,4.0,0.0,0.0,6.0
GRACE -PASADENA CATALYST SITE,PASADENA,HARRIS,TX,77507,29.616458,-95.052192,Chemicals,NO,0.0,0.0,0.0,0.0
UNIVAR SOLUTIONS USA INC,HOUSTON,HARRIS,TX,77034,29.630278,-95.203888,Chemical Wholesalers,NO,1745.946,0.0,0.0,1803.935
MPLX TERMINALS LLC - MUNCIE IN TERMINAL,MUNCIE,DELAWARE,IN,47303,40.2773,-85.362019,Petroleum Bulk Terminals,YES,4.0,0.0,0.0,4.0
ELGI RUBBER CO LLC,LULING,CALDWELL,TX,78648,29.6689,-97.6264,Plastics and Rubber,NO,6928.0,0.0,0.0,7170.0
W. R. GRACE & CO.-CONN.,SOUTH HAVEN,VAN BUREN,MI,49090,42.383333,-86.273333,Chemicals,NO,82.0,0.0,0.0,84.0
AXALTA COATING SYSTEMS USA LLC-FRONT ROYAL PLANT,FRONT ROYAL,WARREN,VA,22630,38.981036,-78.174118,Chemicals,NO,2.0,0.0,0.0,2.0
MANNER POLYMERS INC,MCKINNEY,COLLIN,TX,75071,33.22146,-96.60737,Chemicals,NO,0.0,0.887,0.0,13.77
PHILLIPS 66 CO.  JONES CREEK TERMINAL,JONES CREEK,BRAZORIA,TX,77541,28.940498,-95.430442,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
MOBIL CHEMICAL CO BEAUMONT POLYETHYLENE PLANT,BEAUMONT,JEFFERSON,TX,77713,30.068247,-94.23005,Chemicals,NO,1800.0,0.0,0.0,3598.0
NALCO CO,VANCOUVER,CLARK,WA,98660,45.660001,-122.691633,Chemicals,NO,0.0,0.0,0.0,0.0
RESINALL CORP,SEVERN,NORTHAMPTON,NC,27877,36.51851,-77.1875,Chemicals,YES,0.0,0.0,0.0,0.0
BASF CORP,GEISMAR,ASCENSION PARISH,LA,70734,30.1979,-91.0035,Chemicals,NO,2190.0,0.0,0.0,2274.0
NOURYON FUNCTIONAL CHEMICALS LLC,LA PORTE,HARRIS,TX,77571,29.687314,-95.12114,Chemicals,NO,6519.0,0.0,0.0,7889.0
POLYPEPTIDE LABORATORIES INC.,TORRANCE,LOS ANGELES,CA,90503,33.84583,-118.34015,Chemicals,YES,8918.0,0.0,0.0,11891.0
MERIDIAN BIOSCIENCE INC.,CINCINNATI,HAMILTON,OH,45244,39.12419,-84.35577,Chemicals,NO,0.0,0.0,0.0,0.0
LIOCHEM INC,CONYERS,ROCKDALE,GA,30013,33.66323,-83.9769,Chemicals,NO,0.0,0.0,0.0,0.0
ISP FREETOWN FINE CHEMICALS INC,ASSONET,BRISTOL,MA,2702,41.766111,-71.106944,Chemicals,NO,180.0,0.0,0.0,353.0
UNITED RIVERHEAD TERMINAL INC,RIVERHEAD,SUFFOLK,NY,11901,40.978917,-72.643111,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
PORT CONSOLIDATED INC.,WEST PALM BEACH,PALM BEACH,FL,33411,26.70466,-80.15782,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
MOTIVA - PORT ARTHUR CHEMICALS,PORT ARTHUR,JEFFERSON,TX,77640,29.892778,-93.973333,Chemicals,NO,5.0,0.0,0.0,10.0
PAULSBORO REFINING CO LLC,PAULSBORO,GLOUCESTER,NJ,8066,39.8401,-75.2574,Petroleum,NO,0.0,0.0,0.0,0.0
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,PASCAGOULA,JACKSON,MS,39581,30.343733,-88.4938,Petroleum,NO,14000.0,13.0,0.0,56013.0
TAYLOR-LEIKER GAS PLANT,MIDLAND,GLASSCOCK,TX,79706,31.845394,-101.775884,Natural Gas Processing,NO,3000.0,0.0,0.0,3002.4
PIONEER PLASTICS CORP,MORRISTOWN,HAMBLEN,TN,37813,36.24667,-83.20524,Plastics and Rubber,YES,9291.0,0.0,0.0,10291.0
PPG BRAZIL POWDER,BRAZIL,CLAY,IN,47834,39.535304,-87.053216,Chemicals,NO,37.91,0.0,0.0,47.44
CHS MCPHERSON REFINERY - SRU,MCPHERSON,MCPHERSON,KS,67460,38.347278,-97.673846,Petroleum,NO,294.0,0.0,0.0,2738.0
SI GROUP INC,ROTTERDAM JUNCTION,SCHENECTADY,NY,12150,42.860644,-74.025053,Chemicals,NO,0.4,0.97,0.0,2.36
CHALMETTE REFINING LLC,CHALMETTE,ST. BERNARD PARISH,LA,70043,29.936411,-89.972954,Petroleum,NO,40.0,0.0,0.0,43.0
ELANTAS PDG INC,SAINT LOUIS,ST LOUIS (CITY),MO,63147,38.67945,-90.20497,Chemicals,NO,0.0,0.0,0.0,0.0
SHERWIN-WILLIAMS CO,RICHMOND,MADISON,KY,40475,37.720278,-84.285833,Chemicals,NO,610.0,0.0,0.0,820.0
DUPONT CIRCLEVILLE PLANT,CIRCLEVILLE,PICKAWAY,OH,43113,39.55762,-82.96377,Chemicals,YES,6.4,250.0,0.0,275.4
SABIC INNOVATIVE PLASTICS MT. VERNON LLC,MOUNT VERNON,POSEY,IN,47620,37.9072,-87.9271,Chemicals,NO,282.0,0.0,0.0,743.0
CHEMGENES CORP,WILMINGTON,MIDDLESEX,MA,1887,42.52832,-71.14323,Chemicals,YES,30.0,0.0,0.0,60.0
ECOLAB INC.,JOLIET,WILL,IL,60436,41.489071,-88.15374,Chemicals,NO,31.0,0.0,0.0,33.0
BRENNTAG SOUTHWEST INC LONG VIEW,LONGVIEW,GREGG,TX,75604,32.497936,-94.817962,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
MITSUBISHI CHEMICAL AMERICA INC.,GREER,GREENVILLE,SC,29650,34.926131,-82.261142,Plastics and Rubber,NO,240.0,0.0,0.0,250.0
THE CHEMOURS CO,GREGORY,SAN PATRICIO,TX,78359,27.875556,-97.244722,Chemicals,NO,767.6,0.0,0.0,771.56
BP CHERRY POINT REFINERY,BLAINE,WHATCOM,WA,98230,48.884,-122.735,Petroleum,NO,2403.0,63.5,0.0,17102.5
TEXAS REFINERY CORP,MANSFIELD,TARRANT,TX,76063,32.551346,-97.146219,Petroleum,YES,0.0,0.0,0.0,0.0
VARN INTERNATIONAL INC A FLINT GROUP CO,BATAVIA,KANE,IL,60510,41.864714,-88.280974,Chemicals,NO,20.0,5.0,0.0,57.0
BF GOODRICH TIRE MANUFACTURING,WOODBURN,ALLEN,IN,46797,41.135806,-84.904667,Plastics and Rubber,YES,1.4,0.0,0.0,1.4
MURPHYS WASTE OIL SERVICES INC,WOBURN,MIDDLESEX,MA,1801,42.490072,-71.132588,Petroleum Bulk Terminals,YES,0.279,0.0,0.0,0.348
PHILLIPS 66 LOS ANGELES TERMINAL,LOS ANGELES,LOS ANGELES,CA,90061,33.90916,-118.27841,Petroleum Bulk Terminals,NO,280.0,0.0,0.0,333.0
HIGH PERFORMANCE HOSE FACILITY,POMONA,HOWELL,MO,65789,36.888028,-91.914028,Plastics and Rubber,NO,0.0,0.0,0.0,0.0
COLEMAN OIL CO,LEWISTON,NEZ PERCE,ID,83501,46.421089,-116.982239,Petroleum Bulk Terminals,YES,34.0,0.0,0.0,40.0
SYNTECH CEDAR PORT,BAYTOWN,CHAMBERS,TX,77523,29.753659,-94.893257,Chemicals,NO,0.0,0.0,0.0,0.0
CATLETTSBURG REFINING LLC,CATLETTSBURG,BOYD,KY,41129,38.377246,-82.597162,Petroleum,YES,16.7,0.0,0.0,16.8
OLYMPUS TERMINALS LLC,CARSON,LOS ANGELES,CA,90810,33.80542,-118.22565,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
CHEVRON PHILLIPS CHEMICAL CO LP SWEENY COMPLEX,SWEENY,BRAZORIA,TX,77480,29.081543,-95.741714,Chemicals,NO,0.0,0.0,0.0,370.0
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,YES,389.0,168.0,0.0,60414.0
REMURIATE DELTA LLC,DELTA,FULTON,OH,43515,41.56082,-84.05692,Chemicals,NO,5765.0,0.0,0.0,5765.0
HF SINCLAIR PARCO REFINING LLC,SINCLAIR,CARBON,WY,82334,41.77899,-107.104,Petroleum,NO,2.4,0.0,0.0,5.6
AMLON PORT ALLEN LLC,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,30.434762,-91.232475,Petroleum,NO,0.001,0.0,0.0,0.001
HARCROS CHEMICALS INC,KANSAS CITY,WYANDOTTE,KS,66106,39.09492,-94.69655,Chemicals,NO,34.0,0.0,0.0,240.0
EXXON MOBIL CORP - BATON ROUGE PLASTICS PLANT,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,30.552014,-91.178517,Chemicals,NO,107.0,0.0,0.0,294.0
OCCIDENTAL CHEMICAL CORP,GREGORY,SAN PATRICIO,TX,78359,27.883611,-97.241383,Chemicals,NO,2.0,0.0,0.0,16.0
ENTERPRISE PRODUCTS OPERATING LLC,MONT BELVIEU,CHAMBERS,TX,77580,29.857654,-94.910674,Chemicals,NO,70173.0,0.0,0.0,202323.0
HPC HOLDINGS INC,NORTH AUGUSTA,AIKEN,SC,29841,33.47719,-81.93195,Chemicals,NO,116.0,0.0,0.0,116.0
CHEVRON PHILLIPS CHEMICAL CO LP,BAYTOWN,HARRIS,TX,77521,29.826,-94.921917,Chemicals,NO,0.0,0.0,0.0,0.0
EUROFINS MWG OPERON LLC,LOUISVILLE,JEFFERSON,KY,40299,38.21128,-85.52346,Chemicals,YES,6321.47,0.0,0.0,6321.47
SHERWIN-WILLIAMS CO,GREENSBORO,GUILFORD,NC,27409,36.07644,-79.91277,Chemicals,YES,2392.0,0.0,0.0,2995.0
ASCENT CHEMICALS - DANVILLE,DANVILLE,PITTSYLVANIA,VA,24540,36.60925,-79.3636,Chemicals,NO,149.0,0.0,0.0,149.9
SHERWIN-WILLIAMS CO,MOLINE,ROCK ISLAND,IL,61265,41.488959,-90.462278,Chemicals,YES,6.0,0.0,0.0,56.0
SUN CHEMICAL CORP,MAUMEE,LUCAS,OH,43537,41.57667,-83.67845,Chemicals,NO,937.0,0.0,0.0,1102.0
ULTRAMAR INC WILMINGTON REFINERY,WILMINGTON,LOS ANGELES,CA,90744,33.7783,-118.2351,Petroleum,NO,6.08,0.0,0.0,6.63
DCP OPERATING CO LP / KINGFISHER NATURAL GAS PROCESSING PLAN,CASHION,OKLAHOMA,OK,73016,35.78918,-97.74474,Natural Gas Processing,NO,1800.0,0.0,0.0,1940.0
CORTEVA AGRISCIENCE LLC,PITTSBURG,CONTRA COSTA,CA,94565,38.023129,-121.855352,Chemicals,YES,0.0,0.0,0.0,0.0
AFTON CHEMICAL CORP,PASADENA,HARRIS,TX,77503,29.734056,-95.17,Chemicals,NO,1351.43,0.0,0.0,1967.72
FCT COS INC.,GREELEY,WELD,CO,80631,40.44874,-104.6993,Chemicals,NO,9.25,0.0,0.0,9.25
PHILLIPS 66 OLD OCEAN NGL FRACTIONATION PLANT,OLD OCEAN,BRAZORIA,TX,77463,29.076182,-95.745529,Natural Gas Processing,YES,0.0,0.0,0.0,0.0
VARN INTERNATIONAL INC A FLINT GROUP CO,BATAVIA,KANE,IL,60510,41.864714,-88.280974,Chemicals,NO,0.0,0.0,0.0,0.0
HONEYWELL INTERNATIONAL INC GEISMAR PLANT,CARVILLE,ASCENSION PARISH,LA,70721,30.2219,-91.0515,Chemicals,NO,0.378,291.818,0.0,5668.64
HF SINCLAIR PUGET SOUND REFINING LLC,ANACORTES,SKAGIT,WA,98221,48.472836,-122.560194,Petroleum,NO,14.0,14.0,0.0,30.0
SHEBOYGAN PAINT CO,SHEBOYGAN,SHEBOYGAN,WI,53081,43.76049,-87.73952,Chemicals,YES,0.0,0.0,0.0,0.0
ROSE VALLEY PLANT,ALVA,WOODS,OK,73717,36.66707,-98.754853,Natural Gas Processing,NO,0.0,0.0,0.0,0.0
FRYBURG RAIL TERMINAL,BELFIELD,BILLINGS,ND,58622,46.87147,-103.29466,Petroleum Bulk Terminals,NO,47.8,0.0,0.0,82.21
PHILLIPS 66 CO GULF COAST LUBES PLANT,SULPHUR,CALCASIEU PARISH,LA,70665,30.265508,-93.156008,Petroleum,NO,0.0,0.0,0.0,0.0
TESORO - ANCHORAGE TERMINAL,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,99501,61.229579,-149.893094,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
CORTEVA AGRISCIENCE LLC - MIDLAND,MIDLAND,MIDLAND,MI,48640,43.606948,-84.217473,Chemicals,NO,6800.0,0.0,0.0,8100.0
BRENNTAG MID-SOUTH INC.,KANSAS CITY,JACKSON,MO,64120,39.144501,-94.52153,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
HECLA GREENS CREEK MINING CO,JUNEAU,JUNEAU CITY AND BOROUGH,AK,99801,58.081802,-134.641206,Metal Mining,NO,0.0,7.0,0.0,12751.0
SIMPLOT PHOSPHATES LLC,ROCK SPRINGS,SWEETWATER,WY,82901,41.53841,-109.12746,Chemicals,YES,2.76,0.0,0.0,9801.76
MARTIN ASPHALT-SOUTH HOUSTON,SOUTH HOUSTON,HARRIS,TX,77587,29.66201,-95.23151,Petroleum,YES,4.52,0.14,0.0,7.84
MINERAL PROCESSING (0388000025),CAREY,WYANDOT,OH,43316,40.952,-83.382,Chemicals,NO,0.0,0.0,0.0,0.0
MONTANA SULPHUR & CHEMICAL CO,BILLINGS,YELLOWSTONE,MT,59101,45.81067,-108.43354,Chemicals,NO,1225.0,0.0,0.0,1230.0
ALON USA-BIG SPRING REFINERY,BIG SPRING,HOWARD,TX,79720,32.269104,-101.417673,Petroleum,NO,0.121,0.0,0.0,0.121
EXXONMOBIL BATON ROUGE REFINERY (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.484917,-91.17392,Petroleum,YES,2700.0,0.0,0.0,12700.0
DIAMOND CRYO,BALMORHEA,REEVES,TX,79718,31.049039,-103.734457,Natural Gas Processing,NO,3179.4,0.0,0.0,3179.4
WATFORD CITY PLANT,ALEXANDER,MCKENZIE,ND,58831,47.92182,-103.77651,Natural Gas Processing,YES,250.0,0.0,0.0,1250.0
GAGE PRODUCTS CO,FERNDALE,OAKLAND,MI,48220,42.451389,-83.114722,Chemicals,NO,378.0,0.0,0.0,387.0
ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,CANTONMENT,ESCAMBIA,FL,325338926,30.596678,-87.251977,Chemicals,YES,72.0,0.0,0.0,78.0
CARGILL INC. INDUSTRIAL OILS & LUBRICANTS,CHICAGO,COOK,IL,60617,41.676227,-87.555765,Chemicals,NO,0.0,0.0,0.0,0.0
SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,30.2413,-91.1009,Chemicals,NO,3727.0,2230.0,0.0,9322.0
COVORO MINING SOLUTIONS LLC,MEMPHIS,SHELBY,TN,38127,35.27213,-89.97894,Chemicals,YES,9.0,600.0,0.0,617.13
GODLEY GAS PLANT,GODLEY,JOHNSON,TX,76044,32.49973,-97.55173,Natural Gas Processing,NO,0.0,0.0,0.0,0.0
CIE NORFOLK GNS LLC,NORFOLK,MADISON,NE,68701,42.06672,-97.3815,Chemicals,NO,55.0,0.0,0.0,70.0
LYONDELL CHEMICAL CO,CHANNELVIEW,HARRIS,TX,77530,29.816654,-95.107603,Chemicals,YES,6940.0,0.0,0.0,6940.0
LUCAS OIL PRODUCTS INC,CORYDON,HARRISON,IN,47112,38.24862,-86.13216,Petroleum,NO,0.0,0.0,0.0,43.0
BRENNTAG SOUTHWEST INC ST GABRIEL,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,30.26023,-91.07254,Chemical Wholesalers,YES,0.0,0.0,0.0,0.0
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,CARSON,LOS ANGELES,CA,90745,33.808333,-118.245833,Petroleum,NO,370.0,0.0,0.0,1030.0
PRIMESTER GP,KINGSPORT,SULLIVAN,TN,37660,36.51685,-82.54835,Chemicals,NO,5.0,0.0,0.0,1756.0
SHERWIN-WILLIAMS CO,BOWLING GREEN,WARREN,KY,42101,36.93149,-86.49988,Chemicals,NO,1718.0,0.0,0.0,1764.0
CLARIANT CORP CRITTENDEN DRIVE FACILITY,LOUISVILLE,JEFFERSON,KY,40209,38.17593,-85.74902,Chemicals,NO,2.68,0.0,0.0,2.68
ENGINEERED POLYMER SOLUTIONS INC,CITY OF COMMERCE,LOS ANGELES,CA,90040,33.987111,-118.165944,Chemicals,NO,0.0,0.0,0.0,0.0
OCCIDENTAL CHEMICAL CORP,GREGORY,SAN PATRICIO,TX,78359,27.883611,-97.241383,Chemicals,NO,0.0,0.0,0.0,0.0
PHILLIPS 66 CO NORTH SALT LAKE PRODUCT TERMINAL,NORTH SALT LAKE,DAVIS,UT,84054,40.86162,-111.90596,Petroleum Bulk Terminals,NO,500.0,0.0,0.0,660.0
